IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,13.37,,,5.46,,22.98,13.37 [5.46 – 22.98],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,473.30,,,320.9,,643.6,473.3 [320.9 – 643.6],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,270.80,,,183.6,,368.2,270.8 [183.6 – 368.2],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,202.50,,,137.3,,275.4,202.5 [137.3 – 275.4],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2653.00,,,1909,,3441,2653 [1909 – 3441],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1439.00,,,1035,,1866,1439 [1035 – 1866],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1214.00,,,873.7,,1575,1214 [873.7 – 1575],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,10.42,,,6.45,,14.42,10.42 [6.45 – 14.42],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.81,,,3.6,,8.05,5.81 [3.6 – 8.05],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,4.61,,,2.85,,6.38,4.61 [2.85 – 6.38],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2399.00,,,1318,,3608,2399 [1318 – 3608],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1432.00,,,787,,2154,1432 [787 – 2154],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,966.70,,,531.2,,1454,966.7 [531.2 – 1454],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,25882.00,,,19341,,33237,25 882 [19 341 – 33 237],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,13393.00,,,10008,,17199,13 393 [10 008 – 17 199],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,12489.00,,,9333,,16038,12 489 [9333 – 16 038],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,33.18,,,17.05,,49.41,33.18 [17.05 – 49.41],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,18.77,,,9.65,,27.95,18.77 [9.65 – 27.95],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,14.41,,,7.41,,21.46,14.41 [7.41 – 21.46],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.41,,,0.16,,0.73,0.41 [0.16 – 0.73],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.23,,,0.09,,0.4,0.23 [0.09 – 0.4],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.18,,,0.073,,0.33,0.18 [0.073 – 0.33],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,926.40,,,569.1,,1286,926.4 [569.1 – 1286],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,527.50,,,324,,732,527.5 [324 – 732],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,399.00,,,245.1,,553.7,399 [245.1 – 553.7],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,424.10,,,290.9,,559.1,424.1 [290.9 – 559.1],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,234.80,,,161.1,,309.5,234.8 [161.1 – 309.5],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,189.30,,,129.9,,249.6,189.3 [129.9 – 249.6],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,184.40,,,122.6,,248.7,184.4 [122.6 – 248.7],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,104.90,,,69.71,,141.5,104.9 [69.71 – 141.5],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,79.52,,,52.85,,107.2,79.52 [52.85 – 107.2],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,122.70,,,73.07,,173.5,122.7 [73.07 – 173.5],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,69.00,,,41.08,,97.58,69 [41.08 – 97.58],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,53.71,,,31.98,,75.97,53.71 [31.98 – 75.97],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,58.75,,,17.38,,107.4,58.75 [17.38 – 107.4],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,32.65,,,9.66,,59.7,32.65 [9.66 – 59.7],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,26.10,,,7.72,,47.72,26.1 [7.72 – 47.72],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.45,,,0.81,,4.91,2.45 [0.81 – 4.91],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.45,,,0.48,,2.91,1.45 [0.48 – 2.91],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.00,,,0.33,,2.01,1 [0.33 – 2.01],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.10,,,0.023,,0.25,0.1 [0.023 – 0.25],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.05,,,0.013,,0.14,0.054 [0.013 – 0.14],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.05,,,0.011,,0.11,0.045 [0.011 – 0.11],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,4840.00,,,3392,,6352,4840 [3392 – 6352],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2713.00,,,1901,,3561,2713 [1901 – 3561],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2127.00,,,1491,,2791,2127 [1491 – 2791],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,4.55,,,0.13,,11.6,4.55 [0.13 – 11.6],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.50,,,0.071,,6.37,2.5 [0.071 – 6.37],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.05,,,0.059,,5.24,2.05 [0.059 – 5.24],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.77,,,0,,2.19,0.77 [0 – 2.19],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.42,,,0,,1.21,0.42 [0 – 1.21],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.35,,,0,,0.99,0.35 [0 – 0.99],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,12.15,,,4.43,,22.41,12.15 [4.43 – 22.41],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,6.28,,,2.29,,11.58,6.28 [2.29 – 11.58],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.87,,,2.14,,10.83,5.87 [2.14 – 10.83],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,216.60,,,107.6,,331.5,216.6 [107.6 – 331.5],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,123.20,,,61.17,,188.5,123.2 [61.17 – 188.5],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,93.45,,,46.41,,143,93.45 [46.41 – 143],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.35,,,0,,3.94,1.35 [0 – 3.94],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.76,,,0,,2.21,0.76 [0 – 2.21],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.59,,,0,,1.73,0.59 [0 – 1.73],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,4.90,,,2.88,,6.99,4.9 [2.88 – 6.99],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.85,,,1.67,,4.07,2.85 [1.67 – 4.07],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.05,,,1.2,,2.93,2.05 [1.2 – 2.93],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,202.00,,,112.4,,294,202 [112.4 – 294],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,113.00,,,62.91,,164.5,113 [62.91 – 164.5],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,88.91,,,49.48,,129.4,88.91 [49.48 – 129.4],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,42.78,,,29.22,,57.19,42.78 [29.22 – 57.19],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,24.39,,,16.66,,32.61,24.39 [16.66 – 32.61],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,18.39,,,12.56,,24.58,18.39 [12.56 – 24.58],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,56.52,,,32.36,,81.85,56.52 [32.36 – 81.85],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,31.19,,,17.86,,45.17,31.19 [17.86 – 45.17],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,25.33,,,14.5,,36.69,25.33 [14.5 – 36.69],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.63,,,0.49,,3.32,1.63 [0.49 – 3.32],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.89,,,0.27,,1.8,0.89 [0.27 – 1.8],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.75,,,0.22,,1.51,0.75 [0.22 – 1.51],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1466.00,,,834.6,,2129,1466 [834.6 – 2129],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,838.60,,,477.4,,1218,838.6 [477.4 – 1218],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,627.30,,,357.1,,911.1,627.3 [357.1 – 911.1],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,84.93,,,1.7,,220.4,84.93 [1.7 – 220.4],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,54.71,,,1.1,,142,54.71 [1.1 – 142],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,30.22,,,0.61,,78.43,30.22 [0.61 – 78.43],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.89,,,0.76,,3.26,1.89 [0.76 – 3.26],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.21,,,0.48,,2.09,1.21 [0.48 – 2.09],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.68,,,0.27,,1.18,0.68 [0.27 – 1.18],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.80,,,0,,9.99,3.8 [0 – 9.99],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.23,,,0,,5.85,2.23 [0 – 5.85],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.58,,,0,,4.14,1.58 [0 – 4.14],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.32,,,0,,0.78,0.32 [0 – 0.78],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.14,,,0,,0.33,0.14 [0 – 0.33],,,EN,2022-08-26
